Airline,Source,Destination,Additional_Info,Price,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price Predicted
4,3,0,8,9087.064120565385,9,5,2019,1,8,15,14,5,2,7,3,12,4,14000.938515151513
8,3,0,7,9087.064120565385,3,5,2019,0,0,40,22,20,2,5,24,12,4,3846.713357864359
8,4,3,7,9087.064120565385,27,3,2019,0,14,30,13,10,1,19,24,12,4,2625.659739538239
4,3,0,8,9087.064120565385,1,4,2019,1,12,0,8,25,2,7,3,12,4,12916.54236309524
6,2,1,8,9087.064120565385,21,5,2019,1,1,30,17,45,3,7,6,12,4,8258.122256313129
6,2,1,5,9087.064120565385,24,6,2019,1,1,30,12,50,3,7,6,12,4,6041.877612734488
3,2,1,8,9087.064120565385,18,5,2019,1,12,30,7,15,3,33,6,12,4,5863.153904761903
4,0,5,5,9087.064120565385,18,3,2019,1,9,30,16,55,0,7,8,12,4,11067.658746031744
3,2,1,8,9087.064120565385,27,6,2019,1,7,45,2,0,3,6,6,12,4,6225.816089285717
1,0,5,8,9087.064120565385,9,3,2019,2,23,55,17,25,0,7,0,6,4,12481.63528968254
4,4,3,5,9087.064120565385,15,6,2019,0,4,20,2,55,1,19,24,12,4,3850.6817083333335
4,3,0,8,9087.064120565385,12,6,2019,1,8,15,21,10,2,7,3,12,4,13162.645849206347
4,2,1,8,9087.064120565385,15,6,2019,2,4,25,9,40,3,28,4,5,4,13016.063915174
4,3,0,5,9087.064120565385,9,6,2019,1,19,50,20,0,2,7,3,12,4,10856.322083333334
4,3,0,8,9087.064120565385,12,6,2019,1,14,25,20,25,2,14,3,12,4,12781.780572021113
4,3,0,8,9087.064120565385,24,5,2019,1,21,5,17,0,2,14,3,12,4,13635.978217325937
4,3,0,8,9087.064120565385,6,6,2019,1,10,5,6,30,2,7,3,12,4,14541.230387301584
8,3,0,8,9087.064120565385,18,3,2019,0,11,30,9,0,2,5,24,12,4,4190.271095238096
8,4,3,7,9087.064120565385,24,6,2019,0,7,15,5,45,1,19,24,12,4,2574.659857864358
8,1,4,7,9087.064120565385,18,3,2019,0,20,5,17,45,4,8,24,12,4,3663.901740259741
3,0,5,8,9087.064120565385,24,3,2019,0,16,10,13,10,0,13,24,12,4,6850.386111471863
10,0,5,8,9087.064120565385,9,3,2019,0,0,5,21,10,0,13,24,12,4,7659.2812718254
4,3,0,8,9087.064120565385,1,5,2019,1,20,45,14,5,2,7,3,12,4,14804.661237373739
4,2,1,8,9087.064120565385,18,5,2019,2,19,0,11,40,3,29,4,5,4,19750.11916666667
3,0,2,8,9087.064120565385,1,4,2019,0,1,0,22,10,0,13,24,12,4,4308.657230158731
4,2,1,5,9087.064120565385,12,6,2019,1,19,0,16,0,3,7,6,12,4,10263.49625
4,2,1,5,9087.064120565385,21,3,2019,2,18,50,18,25,3,3,4,5,4,8298.188055555554
4,3,0,5,9087.064120565385,24,3,2019,1,19,40,6,30,2,7,3,12,4,9562.984821428572
6,2,1,8,9087.064120565385,27,6,2019,1,19,15,8,0,3,7,6,12,4,14989.453486038961
4,3,0,5,9087.064120565385,24,5,2019,1,10,5,16,30,2,7,3,12,4,9484.101651515153
8,3,0,8,9087.064120565385,6,6,2019,0,9,30,6,55,2,5,24,12,4,3883.014202380952
3,3,0,8,9087.064120565385,1,4,2019,0,17,45,15,15,2,5,24,12,4,4397.105157467531
4,2,1,8,9087.064120565385,21,5,2019,2,12,35,9,40,3,28,4,5,4,14933.936450396825
4,2,1,8,9087.064120565385,6,6,2019,2,4,25,9,35,3,21,4,5,4,13260.24373502082
6,2,1,8,9087.064120565385,6,6,2019,1,1,30,19,0,3,7,6,12,4,7489.115742063492
6,2,1,8,9087.064120565385,27,3,2019,1,19,15,10,20,3,7,6,12,4,7585.484287486207
3,2,1,8,9087.064120565385,27,6,2019,1,22,25,17,5,3,6,6,12,4,6230.475853174602
0,2,1,8,9087.064120565385,27,3,2019,1,22,15,7,55,3,6,6,12,4,6204.963212481963
6,2,1,8,9087.064120565385,21,3,2019,1,21,0,8,0,3,7,6,12,4,10795.124980765539
4,0,5,5,9087.064120565385,18,3,2019,1,8,15,21,25,0,7,8,12,4,10910.996128968254
4,0,5,5,9087.064120565385,12,3,2019,1,13,15,20,35,0,7,8,12,4,10964.827346590908
4,0,2,5,9087.064120565385,6,5,2019,0,22,0,18,55,0,13,24,12,4,5212.063150793651
6,2,1,8,9087.064120565385,1,6,2019,1,1,30,17,45,3,7,6,12,4,7870.892208333332
8,3,0,7,9087.064120565385,15,6,2019,0,19,40,17,10,2,5,24,12,4,3844.961845238095
3,2,1,8,9087.064120565385,3,3,2019,2,21,20,6,40,3,20,22,5,4,8939.325519841268
3,4,3,8,9087.064120565385,24,3,2019,0,22,45,21,20,1,19,24,12,4,2700.4483844627593
8,0,2,8,9087.064120565385,21,4,2019,0,0,5,21,10,0,13,24,12,4,4329.126182539682
2,0,5,8,9087.064120565385,18,3,2019,0,23,50,20,55,0,13,24,12,4,5744.948894841268
3,3,0,8,9087.064120565385,15,5,2019,1,20,30,15,15,2,20,3,12,4,5042.055664682541
6,2,1,8,9087.064120565385,12,6,2019,1,1,30,11,40,3,7,6,12,4,7158.99748320645
1,3,0,8,9087.064120565385,24,3,2019,1,11,10,9,25,2,7,3,12,4,9980.143602453105
2,0,5,8,9087.064120565385,9,3,2019,0,14,35,11,40,0,13,24,12,4,7163.974766414144
4,0,5,8,9087.064120565385,1,3,2019,1,9,0,22,50,0,7,8,12,4,27819.087083333332
4,2,1,8,9087.064120565385,9,6,2019,2,4,25,9,40,3,28,4,5,4,13029.137665174001
8,4,3,7,9087.064120565385,3,6,2019,0,7,15,5,45,1,19,24,12,4,2586.988357864358
3,1,4,8,9087.064120565385,21,5,2019,0,17,5,14,45,4,8,24,12,4,3720.921244047619
4,3,0,5,9087.064120565385,18,5,2019,1,4,40,20,0,2,7,3,12,4,9314.43208333333
4,0,2,5,9087.064120565385,6,6,2019,0,20,45,17,45,0,13,24,12,4,6989.502115079364
4,3,0,8,9087.064120565385,6,6,2019,1,23,35,18,55,2,7,3,12,4,14564.642285714286
4,3,0,8,9087.064120565385,1,4,2019,1,23,35,20,25,2,14,3,12,4,12467.712047619048
4,3,0,5,9087.064120565385,24,5,2019,1,14,25,17,0,2,14,3,12,4,10052.16941823699
1,2,1,8,9087.064120565385,3,3,2019,2,9,25,13,5,3,20,22,5,4,11716.919755952384
8,0,5,8,9087.064120565385,1,3,2019,0,23,20,20,30,0,13,24,12,4,14558.861721139967
6,2,1,8,9087.064120565385,18,5,2019,1,1,30,14,0,3,7,6,12,4,13571.133927433677
6,2,1,8,9087.064120565385,1,6,2019,1,19,0,7,0,3,7,6,12,4,12468.76493217894
1,2,1,8,9087.064120565385,9,5,2019,1,9,25,9,45,3,33,6,12,4,7445.016918650794
4,2,1,5,9087.064120565385,18,5,2019,1,4,25,13,0,3,7,6,12,4,12369.3475
6,2,1,8,9087.064120565385,24,5,2019,1,19,0,8,30,3,7,6,12,4,9952.39357070707
3,3,0,8,9087.064120565385,3,4,2019,0,0,5,21,25,2,5,24,12,4,4253.793365079366
1,2,1,8,9087.064120565385,6,6,2019,2,7,40,5,0,3,0,4,5,4,10429.527003607502
4,0,5,8,9087.064120565385,1,3,2019,1,5,5,14,5,0,7,8,12,4,22229.100928571428
3,0,2,8,9087.064120565385,21,5,2019,0,21,50,18,55,0,13,24,12,4,4846.151727591036
3,0,2,8,9087.064120565385,15,6,2019,0,19,55,16,55,0,13,24,12,4,4827.538000000001
4,2,1,8,9087.064120565385,27,6,2019,1,4,25,20,55,3,7,6,12,4,15457.688998917749
8,1,4,8,9087.064120565385,12,6,2019,0,10,35,8,20,4,8,24,12,4,3629.7938571428576
4,2,1,8,9087.064120565385,9,5,2019,1,19,0,20,55,3,7,6,12,4,15553.29023809524
8,2,1,8,9087.064120565385,15,6,2019,1,22,50,17,55,3,6,6,12,4,5415.008001262626
4,0,2,5,9087.064120565385,6,5,2019,0,22,50,19,50,0,13,24,12,4,4702.628498015874
4,3,0,5,9087.064120565385,6,6,2019,1,23,35,18,55,2,7,3,12,4,10595.261992063492
4,3,0,5,9087.064120565385,24,5,2019,1,20,45,16,30,2,7,3,12,4,10802.427916666666
1,3,0,8,9087.064120565385,3,4,2019,1,4,40,19,0,2,20,3,12,4,6388.328652958154
3,0,2,8,9087.064120565385,21,5,2019,0,8,20,5,30,0,13,24,12,4,4231.743380961359
4,3,0,5,9087.064120565385,1,5,2019,1,23,35,14,5,2,7,3,12,4,11103.24955753968
3,0,2,8,9087.064120565385,27,4,2019,0,11,20,8,30,0,13,24,12,4,4994.629732142859
4,0,2,8,9087.064120565385,15,4,2019,0,11,20,8,20,0,13,24,12,4,7222.51375
4,2,1,8,9087.064120565385,9,6,2019,2,12,35,11,45,3,32,4,5,4,14105.045542931402
3,0,5,8,9087.064120565385,21,3,2019,0,2,20,23,30,0,13,24,12,4,5902.370281746033
8,3,0,7,9087.064120565385,3,4,2019,0,11,25,9,0,2,5,24,12,4,3856.599833333333
4,0,5,8,9087.064120565385,18,3,2019,1,5,5,16,55,0,7,8,12,4,23279.76466540404
4,3,0,8,9087.064120565385,15,5,2019,1,21,5,20,25,2,14,3,12,4,13606.237836411525
4,2,1,5,9087.064120565385,21,3,2019,1,18,50,18,15,3,7,6,12,4,6024.164242604617
6,2,1,8,9087.064120565385,15,6,2019,1,1,30,11,30,3,7,6,12,4,13434.058646825393
1,2,1,8,9087.064120565385,6,3,2019,2,19,15,21,30,3,20,4,5,4,11671.185232657463
4,4,3,5,9087.064120565385,9,6,2019,0,11,50,10,20,1,19,24,12,4,4950.542
6,2,1,8,9087.064120565385,24,6,2019,1,19,0,7,30,3,7,6,12,4,10940.882336760465
6,2,1,8,9087.064120565385,21,5,2019,1,19,15,8,30,3,7,6,12,4,8094.689686276821
3,0,2,8,9087.064120565385,9,5,2019,0,0,15,21,15,0,13,24,12,4,3976.0043037518044
8,0,5,8,9087.064120565385,9,3,2019,0,12,30,9,35,0,13,24,12,4,7067.140527777781
4,2,1,8,9087.064120565385,3,6,2019,2,4,25,18,25,3,3,4,5,4,14349.471428571429
6,2,1,8,9087.064120565385,6,3,2019,1,1,35,19,0,3,7,6,12,4,16256.491903138529
3,4,3,8,9087.064120565385,27,6,2019,0,10,45,9,15,1,19,24,12,4,4445.939890873016
1,0,2,8,9087.064120565385,27,4,2019,0,8,55,6,10,0,13,24,12,4,5405.768432539683
4,2,1,8,9087.064120565385,21,3,2019,2,4,25,10,45,3,3,4,5,4,12214.51503102453
4,3,0,5,9087.064120565385,9,5,2019,1,16,20,8,25,2,7,3,12,4,10441.996166666668
3,3,0,8,9087.064120565385,21,6,2019,0,18,5,15,30,2,5,24,12,4,4848.715602627259
6,2,1,8,9087.064120565385,21,5,2019,1,21,0,11,30,3,7,6,12,4,13510.092863816742
6,2,1,5,9087.064120565385,6,3,2019,1,19,15,13,0,3,7,6,12,4,15129.756736471863
4,2,1,5,9087.064120565385,12,6,2019,2,4,25,6,45,3,34,4,5,4,10958.143999999998
4,0,5,5,9087.064120565385,12,3,2019,1,15,15,18,55,0,7,8,12,4,11009.8472856241
10,2,1,8,9087.064120565385,15,5,2019,0,17,50,14,40,3,10,24,12,4,6223.927166666666
10,0,2,8,9087.064120565385,6,4,2019,0,23,50,21,0,0,13,24,12,4,5454.966416666666
0,3,0,8,9087.064120565385,9,6,2019,0,1,20,22,50,2,5,24,12,4,4140.937970238096
1,3,0,8,9087.064120565385,24,3,2019,2,5,35,9,25,2,7,11,3,4,12397.188214826838
4,3,0,8,9087.064120565385,18,5,2019,1,18,15,8,25,2,7,3,12,4,14769.31943387795
10,3,0,8,9087.064120565385,12,5,2019,1,20,20,17,0,2,14,3,12,4,8817.599424603173
2,2,1,8,9087.064120565385,21,5,2019,1,19,35,14,25,3,7,6,12,4,7549.563458250084
1,2,1,8,9087.064120565385,6,3,2019,2,19,15,5,55,3,4,4,5,4,14196.611469877344
1,0,5,8,9087.064120565385,18,3,2019,1,12,15,8,15,0,20,8,12,4,5218.430644300143
4,0,2,8,9087.064120565385,1,5,2019,0,8,45,6,0,0,13,24,12,4,7274.601011904763
1,2,1,8,9087.064120565385,6,5,2019,3,19,15,5,15,3,39,23,4,1,10685.967295954046
4,0,5,5,9087.064120565385,3,3,2019,1,8,15,8,55,0,7,8,12,4,12084.796791666662
4,4,3,5,9087.064120565385,15,5,2019,0,8,30,7,5,1,19,24,12,4,4519.020712481963
4,3,0,8,9087.064120565385,24,3,2019,1,20,40,6,30,2,7,3,12,4,13450.59195286195
4,4,3,8,9087.064120565385,1,3,2019,0,4,25,2,55,1,19,24,12,4,8222.901285714288
1,2,1,8,9087.064120565385,15,5,2019,2,19,15,10,55,3,16,4,5,4,13218.05264432976
3,3,0,8,9087.064120565385,21,5,2019,1,23,30,18,5,2,34,3,12,4,6196.974202380951
8,4,3,8,9087.064120565385,27,6,2019,0,0,15,22,45,1,19,24,12,4,2016.0019725829725
10,0,2,8,9087.064120565385,3,5,2019,0,22,15,19,30,0,13,24,12,4,4948.545833333334
6,2,1,8,9087.064120565385,3,3,2019,1,21,0,12,50,3,7,6,12,4,15829.117991758243
0,3,0,8,9087.064120565385,21,3,2019,0,22,5,19,35,2,5,24,12,4,4489.034597222221
6,2,1,8,9087.064120565385,15,5,2019,1,19,15,13,0,3,7,6,12,4,14673.174750090186
6,2,1,8,9087.064120565385,9,6,2019,1,1,30,10,20,3,7,6,12,4,7208.633097041847
2,0,2,8,9087.064120565385,1,4,2019,0,14,30,11,40,0,13,24,12,4,4534.056759310134
4,3,0,8,9087.064120565385,15,5,2019,1,22,5,20,25,2,14,3,12,4,13623.381932565371
3,2,1,8,9087.064120565385,3,6,2019,1,1,30,9,15,3,7,6,12,4,6477.977236111111
4,4,3,5,9087.064120565385,27,3,2019,0,11,50,10,20,1,19,24,12,4,3313.2221468253974
4,3,0,8,9087.064120565385,9,5,2019,1,10,5,6,30,2,7,3,12,4,13985.983588961037
4,3,0,8,9087.064120565385,12,6,2019,1,8,15,6,30,2,7,3,12,4,13218.099753968252
4,2,1,8,9087.064120565385,15,6,2019,2,19,0,5,30,3,28,4,5,4,13069.748219510882
6,2,1,8,9087.064120565385,27,6,2019,1,19,0,6,40,3,7,6,12,4,11018.912780316907
6,2,1,8,9087.064120565385,9,6,2019,1,1,30,13,0,3,7,6,12,4,9480.436322193822
1,2,1,8,9087.064120565385,18,5,2019,1,19,15,9,0,3,7,6,12,4,9147.03840079365
1,4,3,8,9087.064120565385,6,3,2019,2,15,15,11,35,1,28,9,9,4,18401.020591991335
3,2,1,8,9087.064120565385,21,5,2019,1,20,0,15,10,3,6,6,12,4,6382.759886363638
4,0,2,8,9087.064120565385,3,4,2019,0,18,10,15,15,0,13,24,12,4,7229.0
4,3,0,8,9087.064120565385,18,5,2019,1,23,35,9,35,2,14,3,12,4,13731.268906534668
10,3,0,8,9087.064120565385,6,5,2019,1,9,5,20,20,2,14,3,12,4,8646.07062824675
8,4,3,8,9087.064120565385,24,6,2019,0,7,15,5,45,1,19,24,12,4,2667.611595959596
4,3,0,5,9087.064120565385,24,5,2019,1,16,20,20,0,2,7,3,12,4,10813.333679292928
4,0,2,8,9087.064120565385,24,5,2019,0,22,0,18,55,0,13,24,12,4,7229.0
3,1,4,8,9087.064120565385,6,5,2019,0,21,55,19,35,4,8,24,12,4,3598.601761904762
8,4,3,8,9087.064120565385,12,6,2019,0,0,15,22,45,1,19,24,12,4,2050.64911038961
4,3,0,5,9087.064120565385,6,6,2019,1,10,5,21,10,2,7,3,12,4,10892.320513888886
6,2,1,5,9087.064120565385,3,3,2019,1,15,30,9,0,3,7,6,12,4,14844.19887698412
4,3,0,8,9087.064120565385,15,5,2019,1,18,15,6,30,2,7,3,12,4,14718.737590471359
4,3,0,8,9087.064120565385,12,5,2019,1,16,20,8,25,2,7,3,12,4,14449.366666770058
3,2,1,8,9087.064120565385,9,3,2019,1,21,0,15,0,3,7,6,12,4,13467.776549603175
6,2,1,8,9087.064120565385,27,3,2019,1,1,35,17,30,3,7,6,12,4,10125.665313492062
4,2,1,8,9087.064120565385,3,3,2019,1,18,50,17,30,3,7,6,12,4,17394.453753968253
3,2,1,8,9087.064120565385,12,6,2019,1,12,10,5,5,3,20,6,12,4,6627.984872823085
10,2,1,8,9087.064120565385,9,5,2019,0,9,10,6,0,3,10,24,12,4,6345.68731547619
1,2,1,8,9087.064120565385,15,6,2019,2,19,15,12,0,3,28,4,5,4,8919.505230158731
3,4,3,8,9087.064120565385,15,6,2019,0,21,40,20,5,1,19,24,12,4,2258.366625
4,3,0,8,9087.064120565385,9,6,2019,1,16,20,21,10,2,7,3,12,4,14573.966845238094
10,3,0,8,9087.064120565385,6,5,2019,1,10,45,7,10,2,14,3,12,4,8877.139468554598
4,2,1,8,9087.064120565385,9,5,2019,1,19,0,14,0,3,7,6,12,4,15554.423571428573
3,2,1,8,9087.064120565385,6,3,2019,1,1,35,20,30,3,7,6,12,4,11559.78540277778
4,2,1,5,9087.064120565385,3,6,2019,1,12,35,15,0,3,7,6,12,4,10262.0
1,2,1,8,9087.064120565385,9,3,2019,2,19,15,12,55,3,29,4,5,4,12255.570646708691
3,4,3,8,9087.064120565385,21,6,2019,0,13,30,12,0,1,19,24,12,4,2927.135807539682
1,3,0,8,9087.064120565385,6,5,2019,1,11,10,9,25,2,7,3,12,4,8833.022628427127
4,3,0,8,9087.064120565385,6,5,2019,1,22,35,14,5,2,7,3,12,4,14815.090214646465
0,2,1,8,9087.064120565385,27,5,2019,1,6,35,20,45,3,6,6,12,4,6682.9234384920655
6,2,1,8,9087.064120565385,6,6,2019,1,19,15,13,0,3,7,6,12,4,14405.510341630592
1,3,0,8,9087.064120565385,9,6,2019,2,8,55,9,50,2,15,9,3,4,14214.939896825395
8,4,3,8,9087.064120565385,24,6,2019,0,0,15,22,45,1,19,24,12,4,2023.6800797258295
3,2,1,8,9087.064120565385,6,6,2019,0,17,40,14,25,3,10,24,12,4,5868.684537698411
4,0,5,8,9087.064120565385,12,3,2019,1,11,25,18,55,0,7,8,12,4,13817.0
3,3,0,8,9087.064120565385,18,5,2019,1,20,30,15,15,2,20,3,12,4,5012.307093253969
4,2,1,8,9087.064120565385,18,5,2019,2,19,0,19,10,3,0,4,5,4,15145.0
6,2,1,8,9087.064120565385,1,6,2019,1,19,15,6,0,3,7,6,12,4,11425.682875
10,3,0,8,9087.064120565385,15,5,2019,1,9,5,7,10,2,14,3,12,4,8870.61404166667
6,2,1,8,9087.064120565385,21,5,2019,1,19,15,7,30,3,7,6,12,4,8104.360227865326
4,2,1,8,9087.064120565385,18,5,2019,2,19,0,23,5,3,0,4,5,4,15130.885
0,0,2,8,9087.064120565385,18,6,2019,0,7,45,4,55,0,13,24,12,4,4160.894035173162
6,2,1,8,9087.064120565385,6,6,2019,1,19,15,8,45,3,7,6,12,4,8625.390611083538
1,3,0,8,9087.064120565385,21,5,2019,2,8,55,14,30,2,44,9,3,4,14951.224351370842
4,4,3,5,9087.064120565385,3,5,2019,0,4,20,2,55,1,19,24,12,4,3582.515097222222
2,2,1,8,9087.064120565385,18,5,2019,1,19,35,10,35,3,7,6,12,4,7241.4258318070815
1,0,5,8,9087.064120565385,3,3,2019,1,10,50,6,55,0,11,8,12,4,11425.935051226546
4,2,1,8,9087.064120565385,6,6,2019,1,12,35,7,5,3,7,6,12,4,14922.137701923079
3,2,1,8,9087.064120565385,15,6,2019,1,21,0,11,25,3,7,6,12,4,6217.068763125762
6,2,1,8,9087.064120565385,21,3,2019,1,22,20,9,45,3,20,6,12,4,7763.306804181929
2,2,1,8,9087.064120565385,15,5,2019,1,13,35,7,25,3,0,6,12,4,6253.601821914196
4,2,1,5,9087.064120565385,18,5,2019,2,12,35,9,40,3,28,4,5,4,13020.735
4,0,2,8,9087.064120565385,18,4,2019,0,22,50,19,50,0,13,24,12,4,7221.0955
3,3,0,8,9087.064120565385,3,4,2019,0,18,5,15,30,2,5,24,12,4,4222.627638341543
10,3,0,8,9087.064120565385,12,5,2019,1,10,45,7,10,2,14,3,12,4,8796.665014189515
4,4,3,8,9087.064120565385,3,5,2019,0,21,5,19,35,1,19,24,12,4,5663.0475
3,0,2,8,9087.064120565385,15,5,2019,0,21,20,18,25,0,13,24,12,4,4819.044166666667
3,2,1,8,9087.064120565385,1,5,2019,1,1,30,11,25,3,7,6,12,4,7709.074057539683
6,2,1,8,9087.064120565385,6,3,2019,1,21,0,12,50,3,7,6,12,4,15604.840605935738
10,2,1,8,9087.064120565385,18,6,2019,0,17,50,14,40,3,10,24,12,4,6240.8083333333325
8,0,2,7,9087.064120565385,6,4,2019,0,8,35,5,55,0,13,24,12,4,4206.423408730158
1,3,0,8,9087.064120565385,24,6,2019,0,23,20,20,45,2,5,24,12,4,5769.923202380951
4,2,1,8,9087.064120565385,3,6,2019,1,12,35,18,15,3,7,6,12,4,14734.863125
3,3,0,8,9087.064120565385,24,5,2019,1,20,30,15,15,2,20,3,12,4,5051.972017857143
0,2,1,8,9087.064120565385,24,5,2019,1,7,10,20,45,3,6,6,12,4,6859.5435337301615
3,3,0,8,9087.064120565385,3,4,2019,0,22,55,20,20,2,5,24,12,4,4456.1456479741
4,0,2,8,9087.064120565385,27,4,2019,0,22,0,18,55,0,13,24,12,4,7229.0
3,4,3,8,9087.064120565385,6,6,2019,0,4,5,2,35,1,19,24,12,4,3016.3169345238084
1,2,1,8,9087.064120565385,12,6,2019,2,19,15,5,55,3,34,4,5,4,10769.403393879977
4,0,2,8,9087.064120565385,12,6,2019,0,14,5,11,10,0,13,24,12,4,8016.0
1,0,5,8,9087.064120565385,12,3,2019,2,22,10,5,50,0,9,10,6,4,10251.867953060828
8,4,3,8,9087.064120565385,3,3,2019,0,7,5,5,45,1,19,24,12,4,4219.693041666666
10,4,3,8,9087.064120565385,6,3,2019,1,19,55,19,45,1,14,13,12,4,12461.146202380953
8,3,0,7,9087.064120565385,18,3,2019,0,11,30,9,0,2,5,24,12,4,4118.178238095239
10,2,1,8,9087.064120565385,3,6,2019,0,9,10,6,0,3,10,24,12,4,7013.9492559523815
4,2,1,5,9087.064120565385,6,6,2019,1,19,0,8,0,3,7,6,12,4,10321.671750000001
6,2,1,8,9087.064120565385,27,5,2019,1,1,30,19,0,3,7,6,12,4,7686.698076839821
0,3,0,8,9087.064120565385,24,4,2019,0,1,20,22,50,2,5,24,12,4,4634.461075036074
3,3,0,8,9087.064120565385,27,5,2019,0,18,5,15,30,2,5,24,12,4,4829.345703781512
4,2,1,8,9087.064120565385,24,6,2019,2,19,0,13,25,3,0,4,5,4,13188.524267857143
3,2,1,8,9087.064120565385,9,5,2019,1,16,10,5,5,3,20,6,12,4,6773.341867604621
10,0,5,8,9087.064120565385,3,3,2019,0,14,40,12,0,0,13,24,12,4,9153.8873234127
4,3,0,8,9087.064120565385,15,5,2019,1,19,50,14,5,2,7,3,12,4,14672.111074342323
3,0,2,8,9087.064120565385,24,5,2019,0,8,50,6,5,0,13,24,12,4,4290.329586219339
4,2,1,8,9087.064120565385,1,6,2019,1,4,25,16,0,3,7,6,12,4,14714.0
4,2,1,8,9087.064120565385,12,6,2019,2,4,25,9,40,3,28,4,5,4,13018.226915174
8,3,0,8,9087.064120565385,15,5,2019,1,20,20,15,5,2,33,3,12,4,4802.504954365079
8,4,3,7,9087.064120565385,9,6,2019,0,14,45,13,15,1,19,24,12,4,1983.233107142857
3,0,2,8,9087.064120565385,18,6,2019,0,10,5,7,10,0,13,24,12,4,4823.675
5,0,5,3,9087.064120565385,1,3,2019,1,13,15,5,45,0,7,8,12,4,55881.83797420634
4,4,3,5,9087.064120565385,27,5,2019,0,21,5,19,35,1,19,24,12,4,2850.864887806637
6,2,1,8,9087.064120565385,21,5,2019,1,19,0,6,0,3,7,6,12,4,9984.641647741151
1,3,0,8,9087.064120565385,1,4,2019,2,1,20,9,25,2,7,7,3,4,12048.985404761906
4,2,1,8,9087.064120565385,3,6,2019,2,12,35,9,40,3,28,4,5,4,13071.635331620208
4,3,0,5,9087.064120565385,9,5,2019,1,8,15,6,30,2,7,3,12,4,8593.067446428571
8,1,4,7,9087.064120565385,15,5,2019,0,10,35,8,20,4,8,24,12,4,3581.984409090909
6,2,1,8,9087.064120565385,15,6,2019,1,19,15,9,0,3,7,6,12,4,15107.796680215619
3,2,1,8,9087.064120565385,9,6,2019,1,16,10,8,35,3,20,6,12,4,6475.2331343943415
1,0,5,8,9087.064120565385,15,3,2019,1,22,45,5,50,0,9,8,12,4,7534.365432900434
6,2,1,8,9087.064120565385,9,6,2019,1,21,0,11,30,3,7,6,12,4,13582.060234848486
4,2,1,5,9087.064120565385,9,5,2019,1,12,35,9,0,3,7,6,12,4,12369.753333333334
3,3,0,8,9087.064120565385,15,5,2019,1,23,45,19,20,2,20,3,12,4,3876.8608210678217
4,0,5,5,9087.064120565385,12,3,2019,1,16,10,22,55,0,7,8,12,4,10869.80775
4,2,1,5,9087.064120565385,21,5,2019,1,19,0,10,0,3,7,6,12,4,12319.79490079365
1,2,1,8,9087.064120565385,27,6,2019,2,19,15,17,15,3,20,4,5,4,12572.536156938342
3,2,1,8,9087.064120565385,21,3,2019,1,10,10,5,35,3,32,6,12,4,7123.728345238096
5,0,5,8,9087.064120565385,3,3,2019,0,22,35,19,55,0,13,24,12,4,7712.003884559883
3,0,5,8,9087.064120565385,24,3,2019,0,3,25,0,40,0,13,24,12,4,4552.2762741009
8,1,4,8,9087.064120565385,6,6,2019,0,20,5,17,45,4,8,24,12,4,3973.333169372295
6,2,1,8,9087.064120565385,6,6,2019,1,19,15,11,30,3,7,6,12,4,12597.187730879778
4,0,2,5,9087.064120565385,9,4,2019,0,22,0,18,55,0,13,24,12,4,4785.284859126985
6,2,1,8,9087.064120565385,12,6,2019,1,19,15,12,50,3,7,6,12,4,8225.090028235274
1,3,0,8,9087.064120565385,15,5,2019,2,23,15,5,50,2,25,9,3,4,12577.251846668318
3,2,1,8,9087.064120565385,15,3,2019,0,0,20,21,5,3,10,24,12,4,6399.12978769841
0,0,2,8,9087.064120565385,24,4,2019,0,2,45,23,55,0,13,24,12,4,4383.111623015871
10,0,2,8,9087.064120565385,21,4,2019,0,23,50,21,0,0,13,24,12,4,5510.922462121213
0,3,0,8,9087.064120565385,24,5,2019,1,10,40,22,40,2,14,3,12,4,7527.892897186149
6,2,1,8,9087.064120565385,12,6,2019,1,1,30,15,0,3,7,6,12,4,13353.872490384614
4,3,0,8,9087.064120565385,21,5,2019,1,18,15,8,25,2,7,3,12,4,14765.301886258903
1,0,2,8,9087.064120565385,9,4,2019,0,12,45,10,0,0,13,24,12,4,5584.540910894662
0,0,2,8,9087.064120565385,9,4,2019,0,13,55,11,10,0,13,24,12,4,4037.684867063493
4,0,5,5,9087.064120565385,12,3,2019,1,10,25,20,35,0,7,8,12,4,11004.7095625
6,2,1,8,9087.064120565385,3,6,2019,1,1,30,17,0,3,7,6,12,4,7833.520353174602
4,0,5,8,9087.064120565385,12,3,2019,1,23,0,8,0,0,7,8,12,4,14181.044666666661
3,1,4,8,9087.064120565385,1,5,2019,0,0,25,22,5,4,8,24,12,4,5318.142458333334
1,0,5,8,9087.064120565385,3,3,2019,1,22,35,7,30,0,41,8,12,4,11844.935716089467
6,2,1,8,9087.064120565385,3,3,2019,1,18,50,10,0,3,7,6,12,4,15547.587468253965
4,3,0,5,9087.064120565385,18,5,2019,1,17,35,11,50,2,15,3,12,4,6078.528291666667
1,2,1,8,9087.064120565385,24,6,2019,1,7,40,20,0,3,7,6,12,4,8367.9032507215
10,0,5,8,9087.064120565385,21,3,2019,1,10,25,6,40,0,0,8,12,4,7708.250873556996
